home_team,away_team,Attendance,Round,Host,Year,Date,home_score,away_score,result,home_rank,home_points,confederation_x,away_rank,away_points,confederation_y,ranking_difference,points_difference,home_team_power,away_team_power,team_power_difference
Brazil,Netherlands,68034,Third-place match,Brazil,2014,2014-07-12,0,3,away_win,3.0,1242.0,CONMEBOL,15.0,981.0,UEFA,12.0,261.0,71.18102653846155,66.82286346153847,4.358163076923077
Germany,Argentina,74738,Final,Brazil,2014,2014-07-13,1,0,home_win,2.0,1300.0,UEFA,5.0,1175.0,CONMEBOL,3.0,125.0,69.83241730769232,67.99343846153849,1.8389788461538359
Russia,Saudi Arabia,78011,Group stage,Russia,2018,2018-06-14,5,0,home_win,70.0,457.0,UEFA,67.0,465.0,AFC,-3.0,-8.0,63.45978846153847,57.83005211538461,5.629736346153862
Portugal,Spain,43866,Group stage,Russia,2018,2018-06-15,3,3,draw,4.0,1274.0,UEFA,10.0,1126.0,UEFA,6.0,148.0,68.66904192307692,71.50423846153845,-2.835196538461531
Morocco,Iran,62548,Group stage,Russia,2018,2018-06-15,0,1,away_win,41.0,686.0,CAF,37.0,708.0,AFC,-4.0,-22.0,62.09039384615384,53.570152000000014,8.520241846153823
Egypt,Uruguay,27015,Group stage,Russia,2018,2018-06-15,0,1,away_win,45.0,649.0,CAF,14.0,1018.0,CONMEBOL,-31.0,-369.0,57.44508059615386,65.00322653846155,-7.558145942307689
Croatia,Nigeria,31136,Group stage,Russia,2018,2018-06-16,2,0,home_win,20.0,945.0,UEFA,48.0,618.0,CAF,28.0,327.0,65.74488538461539,60.60471115384616,5.140174230769226
Peru,Denmark,40502,Group stage,Russia,2018,2018-06-16,0,1,away_win,11.0,1125.0,CONMEBOL,12.0,1051.0,UEFA,1.0,74.0,58.05016461538462,64.05919923076922,-6.009034615384607
Argentina,Iceland,44190,Group stage,Russia,2018,2018-06-16,1,1,draw,5.0,1241.0,CONMEBOL,22.0,908.0,UEFA,17.0,333.0,67.99343846153849,58.59911817307693,9.394320288461557
France,Australia,41279,Group stage,Russia,2018,2018-06-16,2,1,home_win,7.0,1198.0,UEFA,36.0,718.0,AFC,29.0,480.0,69.714,59.69487971153847,10.01912028846153
Costa Rica,Serbia,41432,Group stage,Russia,2018,2018-06-17,0,1,away_win,23.0,884.0,CONCACAF,34.0,751.0,UEFA,11.0,133.0,54.76753863461539,64.93045615384615,-10.16291751923076
Brazil,Switzerland,43109,Group stage,Russia,2018,2018-06-17,1,1,draw,2.0,1431.0,CONMEBOL,6.0,1199.0,UEFA,4.0,232.0,71.18102653846155,64.68190576923077,6.499120769230785
Germany,Mexico,78011,Group stage,Russia,2018,2018-06-17,0,1,away_win,1.0,1558.0,UEFA,15.0,989.0,CONCACAF,14.0,569.0,69.83241730769232,64.15167115384617,5.680746153846158
Sweden,South Korea,42300,Group stage,Russia,2018,2018-06-18,1,0,home_win,24.0,880.0,UEFA,57.0,544.0,AFC,33.0,336.0,62.87979807692308,,
Tunisia,England,41064,Group stage,Russia,2018,2018-06-18,1,2,away_win,21.0,910.0,CAF,12.0,1051.0,UEFA,-9.0,-141.0,56.97818234615384,68.18326346153846,-11.205081115384623
Belgium,Panama,43257,Group stage,Russia,2018,2018-06-18,3,0,home_win,3.0,1298.0,UEFA,55.0,571.0,CONCACAF,52.0,727.0,67.93338076923077,53.79210199999999,14.141278769230773
Colombia,Japan,40842,Group stage,Russia,2018,2018-06-19,1,2,away_win,16.0,986.0,CONMEBOL,61.0,521.0,AFC,45.0,465.0,64.20907144230769,61.568284519230765,2.6407869230769236
Russia,Egypt,64468,Group stage,Russia,2018,2018-06-19,3,1,home_win,70.0,457.0,UEFA,45.0,649.0,CAF,-25.0,-192.0,63.45978846153847,57.44508059615386,6.014707865384615
Poland,Senegal,44190,Group stage,Russia,2018,2018-06-19,1,2,away_win,8.0,1183.0,UEFA,27.0,838.0,CAF,19.0,345.0,61.76560730769231,62.96990692307693,-1.2042996153846204
Iran,Spain,42718,Group stage,Russia,2018,2018-06-20,0,1,away_win,37.0,708.0,AFC,10.0,1126.0,UEFA,-27.0,-418.0,53.570152000000014,71.50423846153845,-17.934086461538435
Uruguay,Saudi Arabia,42678,Group stage,Russia,2018,2018-06-20,1,0,home_win,14.0,1018.0,CONMEBOL,67.0,465.0,AFC,53.0,553.0,65.00322653846155,57.83005211538461,7.1731744230769365
Portugal,Morocco,78011,Group stage,Russia,2018,2018-06-20,1,0,home_win,4.0,1274.0,UEFA,41.0,686.0,CAF,37.0,588.0,68.66904192307692,62.09039384615384,6.578648076923081
Argentina,Croatia,43319,Group stage,Russia,2018,2018-06-21,0,3,away_win,5.0,1241.0,CONMEBOL,20.0,945.0,UEFA,15.0,296.0,67.99343846153849,65.74488538461539,2.248553076923102
France,Peru,32789,Group stage,Russia,2018,2018-06-21,1,0,home_win,7.0,1198.0,UEFA,11.0,1125.0,CONMEBOL,4.0,73.0,69.714,58.05016461538462,11.663835384615382
Denmark,Australia,40727,Group stage,Russia,2018,2018-06-21,1,1,draw,12.0,1051.0,UEFA,36.0,718.0,AFC,24.0,333.0,64.05919923076922,59.69487971153847,4.3643195192307545
Serbia,Switzerland,33167,Group stage,Russia,2018,2018-06-22,1,2,away_win,34.0,751.0,UEFA,6.0,1199.0,UEFA,-28.0,-448.0,64.93045615384615,64.68190576923077,0.2485503846153847
Nigeria,Iceland,40904,Group stage,Russia,2018,2018-06-22,2,0,home_win,48.0,618.0,CAF,22.0,908.0,UEFA,-26.0,-290.0,60.60471115384616,58.59911817307693,2.0055929807692294
Brazil,Costa Rica,64468,Group stage,Russia,2018,2018-06-22,2,0,home_win,2.0,1431.0,CONMEBOL,23.0,884.0,CONCACAF,21.0,547.0,71.18102653846155,54.76753863461539,16.41348790384616
Belgium,Tunisia,44190,Group stage,Russia,2018,2018-06-23,5,2,home_win,3.0,1298.0,UEFA,21.0,910.0,CAF,18.0,388.0,67.93338076923077,56.97818234615384,10.95519842307693
South Korea,Mexico,43472,Group stage,Russia,2018,2018-06-23,1,2,away_win,57.0,544.0,AFC,15.0,989.0,CONCACAF,-42.0,-445.0,,64.15167115384617,
Germany,Sweden,44287,Group stage,Russia,2018,2018-06-23,2,1,home_win,1.0,1558.0,UEFA,24.0,880.0,UEFA,23.0,678.0,69.83241730769232,62.87979807692308,6.952619230769244
Japan,Senegal,32572,Group stage,Russia,2018,2018-06-24,2,2,draw,61.0,521.0,AFC,27.0,838.0,CAF,-34.0,-317.0,61.568284519230765,62.96990692307693,-1.4016224038461615
England,Panama,43319,Group stage,Russia,2018,2018-06-24,6,1,home_win,12.0,1051.0,UEFA,55.0,571.0,CONCACAF,43.0,480.0,68.18326346153846,53.79210199999999,14.391161461538466
Poland,Colombia,42873,Group stage,Russia,2018,2018-06-24,0,3,away_win,8.0,1183.0,UEFA,16.0,986.0,CONMEBOL,8.0,197.0,61.76560730769231,64.20907144230769,-2.4434641346153825
Iran,Portugal,41685,Group stage,Russia,2018,2018-06-25,1,1,draw,37.0,708.0,AFC,4.0,1274.0,UEFA,-33.0,-566.0,53.570152000000014,68.66904192307692,-15.098889923076904
Spain,Morocco,33973,Group stage,Russia,2018,2018-06-25,2,2,draw,10.0,1126.0,UEFA,41.0,686.0,CAF,31.0,440.0,71.50423846153845,62.09039384615384,9.413844615384612
Uruguay,Russia,41970,Group stage,Russia,2018,2018-06-25,3,0,home_win,14.0,1018.0,CONMEBOL,70.0,457.0,UEFA,56.0,561.0,65.00322653846155,63.45978846153847,1.5434380769230742
Saudi Arabia,Egypt,36823,Group stage,Russia,2018,2018-06-25,2,1,home_win,67.0,465.0,AFC,45.0,649.0,CAF,-22.0,-184.0,57.83005211538461,57.44508059615386,0.3849715192307528
Nigeria,Argentina,64468,Group stage,Russia,2018,2018-06-26,1,2,away_win,48.0,618.0,CAF,5.0,1241.0,CONMEBOL,-43.0,-623.0,60.60471115384616,67.99343846153849,-7.388727307692328
Iceland,Croatia,43472,Group stage,Russia,2018,2018-06-26,1,2,away_win,22.0,908.0,UEFA,20.0,945.0,UEFA,-2.0,-37.0,58.59911817307693,65.74488538461539,-7.145767211538455
Denmark,France,78011,Group stage,Russia,2018,2018-06-26,0,0,draw,12.0,1051.0,UEFA,7.0,1198.0,UEFA,-5.0,-147.0,64.05919923076922,69.714,-5.654800769230775
Australia,Peru,44073,Group stage,Russia,2018,2018-06-26,0,2,away_win,36.0,718.0,AFC,11.0,1125.0,CONMEBOL,-25.0,-407.0,59.69487971153847,58.05016461538462,1.6447150961538526
South Korea,Germany,41835,Group stage,Russia,2018,2018-06-27,2,0,home_win,57.0,544.0,AFC,1.0,1558.0,UEFA,-56.0,-1014.0,,69.83241730769232,
Switzerland,Costa Rica,43319,Group stage,Russia,2018,2018-06-27,2,2,draw,6.0,1199.0,UEFA,23.0,884.0,CONCACAF,17.0,315.0,64.68190576923077,54.76753863461539,9.914367134615375
Serbia,Brazil,44190,Group stage,Russia,2018,2018-06-27,0,2,away_win,34.0,751.0,UEFA,2.0,1431.0,CONMEBOL,-32.0,-680.0,64.93045615384615,71.18102653846155,-6.250570384615401
Mexico,Sweden,33061,Group stage,Russia,2018,2018-06-27,0,3,away_win,15.0,989.0,CONCACAF,24.0,880.0,UEFA,9.0,109.0,64.15167115384617,62.87979807692308,1.271873076923086
Panama,Tunisia,37168,Group stage,Russia,2018,2018-06-28,1,2,away_win,55.0,571.0,CONCACAF,21.0,910.0,CAF,-34.0,-339.0,53.79210199999999,56.97818234615384,-3.186080346153844
England,Belgium,33973,Group stage,Russia,2018,2018-06-28,0,1,away_win,12.0,1051.0,UEFA,3.0,1298.0,UEFA,-9.0,-247.0,68.18326346153846,67.93338076923077,0.24988269230769333
Senegal,Colombia,41970,Group stage,Russia,2018,2018-06-28,0,1,away_win,27.0,838.0,CAF,16.0,986.0,CONMEBOL,-11.0,-148.0,62.96990692307693,64.20907144230769,-1.239164519230762
Japan,Poland,42189,Group stage,Russia,2018,2018-06-28,0,1,away_win,61.0,521.0,AFC,8.0,1183.0,UEFA,-53.0,-662.0,61.568284519230765,61.76560730769231,-0.19732278846154117
Uruguay,Portugal,44287,Round of 16,Russia,2018,2018-06-30,2,1,home_win,14.0,1018.0,CONMEBOL,4.0,1274.0,UEFA,-10.0,-256.0,65.00322653846155,68.66904192307692,-3.665815384615371
France,Argentina,42873,Round of 16,Russia,2018,2018-06-30,4,3,home_win,7.0,1198.0,UEFA,5.0,1241.0,CONMEBOL,-2.0,-43.0,69.714,67.99343846153849,1.72056153846151
Croatia,Denmark,40851,Round of 16,Russia,2018,2018-07-01,1,1,draw,12.0,2036.0,UEFA,15.0,2014.0,UEFA,3.0,22.0,65.74488538461539,64.05919923076922,1.685686153846163
Spain,Russia,78011,Round of 16,Russia,2018,2018-07-01,1,1,draw,6.0,2104.0,UEFA,49.0,1758.0,UEFA,43.0,346.0,71.50423846153845,63.45978846153847,8.044449999999976
Belgium,Japan,41466,Round of 16,Russia,2018,2018-07-02,3,2,home_win,5.0,2124.0,UEFA,41.0,1816.0,AFC,36.0,308.0,67.93338076923077,61.568284519230765,6.365096250000001
Brazil,Mexico,41970,Round of 16,Russia,2018,2018-07-02,2,0,home_win,4.0,2160.0,CONMEBOL,10.0,2041.0,CONCACAF,6.0,119.0,71.18102653846155,64.15167115384617,7.029355384615386
Colombia,England,44190,Round of 16,Russia,2018,2018-07-03,1,1,draw,17.0,1998.0,CONMEBOL,7.0,2099.0,UEFA,-10.0,-101.0,64.20907144230769,68.18326346153846,-3.9741920192307703
Sweden,Switzerland,64042,Round of 16,Russia,2018,2018-07-03,1,0,home_win,21.0,1955.0,UEFA,8.0,2087.0,UEFA,-13.0,-132.0,62.87979807692308,64.68190576923077,-1.8021076923076862
Brazil,Belgium,42873,Quarter-finals,Russia,2018,2018-07-06,1,2,away_win,4.0,2160.0,CONMEBOL,5.0,2124.0,UEFA,1.0,36.0,71.18102653846155,67.93338076923077,3.247645769230786
Uruguay,France,43319,Quarter-finals,Russia,2018,2018-07-06,0,2,away_win,14.0,2017.0,CONMEBOL,2.0,2164.0,UEFA,-12.0,-147.0,65.00322653846155,69.714,-4.710773461538452
Russia,Croatia,44287,Quarter-finals,Russia,2018,2018-07-07,2,2,draw,49.0,1758.0,UEFA,12.0,2036.0,UEFA,-37.0,-278.0,63.45978846153847,65.74488538461539,-2.285096923076914
Sweden,England,39991,Quarter-finals,Russia,2018,2018-07-07,0,2,away_win,21.0,1955.0,UEFA,7.0,2099.0,UEFA,-14.0,-144.0,62.87979807692308,68.18326346153846,-5.303465384615379
France,Belgium,64286,Semi-finals,Russia,2018,2018-07-10,1,0,home_win,2.0,2164.0,UEFA,5.0,2124.0,UEFA,3.0,40.0,69.714,67.93338076923077,1.7806192307692328
Croatia,England,78011,Semi-finals,Russia,2018,2018-07-11,2,1,home_win,12.0,2036.0,UEFA,7.0,2099.0,UEFA,-5.0,-63.0,65.74488538461539,68.18326346153846,-2.4383780769230725
Belgium,England,64406,Third-place match,Russia,2018,2018-07-14,2,0,home_win,5.0,2124.0,UEFA,7.0,2099.0,UEFA,2.0,25.0,67.93338076923077,68.18326346153846,-0.24988269230769333
France,Croatia,78011,Final,Russia,2018,2018-07-15,4,2,home_win,2.0,2164.0,UEFA,12.0,2036.0,UEFA,10.0,128.0,69.714,65.74488538461539,3.969114615384612
Qatar,Ecuador,67372,Group stage,Qatar,2022,2022-11-20,0,2,away_win,50.0,1439.89,AFC,44.0,1464.39,CONMEBOL,-6.0,-24.5,,57.17906759615385,
United States,Wales,43418,Group stage,Qatar,2022,2022-11-21,1,1,draw,16.0,1627.48,CONCACAF,19.0,1569.82,UEFA,3.0,57.66000000000008,62.40566538461539,59.99270048076925,2.412964903846138
Senegal,Netherlands,41721,Group stage,Qatar,2022,2022-11-21,0,2,away_win,18.0,1584.38,CAF,8.0,1694.51,UEFA,-10.0,-110.12999999999988,62.96990692307693,66.82286346153847,-3.852956538461548
England,Iran,45334,Group stage,Qatar,2022,2022-11-21,6,2,home_win,5.0,1728.47,UEFA,20.0,1564.61,AFC,15.0,163.86000000000013,68.18326346153846,53.570152000000014,14.613111461538445
Argentina,Saudi Arabia,88012,Group stage,Qatar,2022,2022-11-22,1,2,away_win,3.0,1773.88,CONMEBOL,51.0,1437.78,AFC,48.0,336.10000000000014,67.99343846153849,57.83005211538461,10.163386346153878
Mexico,Poland,39369,Group stage,Qatar,2022,2022-11-22,0,0,draw,13.0,1644.89,CONCACAF,26.0,1548.59,UEFA,13.0,96.30000000000018,64.15167115384617,61.76560730769231,2.38606384615386
France,Australia,40875,Group stage,Qatar,2022,2022-11-22,4,1,home_win,4.0,1759.78,UEFA,38.0,1488.72,AFC,34.0,271.05999999999995,69.714,59.69487971153847,10.01912028846153
Denmark,Tunisia,42925,Group stage,Qatar,2022,2022-11-22,0,0,draw,10.0,1666.57,UEFA,30.0,1507.54,CAF,20.0,159.02999999999997,64.05919923076922,56.97818234615384,7.081016884615387
Belgium,Canada,40432,Group stage,Qatar,2022,2022-11-23,1,0,home_win,2.0,1816.71,UEFA,41.0,1475.0,CONCACAF,39.0,341.71000000000004,67.93338076923077,56.19535634615384,11.73802442307693
Spain,Costa Rica,40013,Group stage,Qatar,2022,2022-11-23,7,0,home_win,7.0,1715.22,UEFA,31.0,1503.59,CONCACAF,24.0,211.6300000000001,71.50423846153845,54.76753863461539,16.736699826923058
Germany,Japan,42608,Group stage,Qatar,2022,2022-11-23,1,2,away_win,11.0,1650.21,UEFA,24.0,1559.54,AFC,13.0,90.67000000000007,69.83241730769232,61.568284519230765,8.26413278846156
Morocco,Croatia,59407,Group stage,Qatar,2022,2022-11-23,0,0,draw,22.0,1563.5,CAF,12.0,1645.64,UEFA,-10.0,-82.1400000000001,62.09039384615384,65.74488538461539,-3.6544915384615493
Brazil,Serbia,88103,Group stage,Qatar,2022,2022-11-24,2,0,home_win,1.0,1841.3,CONMEBOL,21.0,1563.62,UEFA,20.0,277.68000000000006,71.18102653846155,64.93045615384615,6.250570384615401
Portugal,Ghana,42662,Group stage,Qatar,2022,2022-11-24,3,2,home_win,9.0,1676.56,UEFA,61.0,1393.0,CAF,52.0,283.55999999999995,68.66904192307692,63.09506576923078,5.573976153846139
Uruguay,South Korea,41663,Group stage,Qatar,2022,2022-11-24,0,0,draw,14.0,1638.71,CONMEBOL,28.0,1530.3,AFC,14.0,108.41000000000008,65.00322653846155,,
Switzerland,Cameroon,39089,Group stage,Qatar,2022,2022-11-24,1,0,home_win,15.0,1635.92,UEFA,43.0,1471.44,CAF,28.0,164.48000000000002,64.68190576923077,59.91948615384615,4.762419615384616
England,United States,68463,Group stage,Qatar,2022,2022-11-25,0,0,draw,5.0,1728.47,UEFA,16.0,1627.48,CONCACAF,11.0,100.99000000000001,68.18326346153846,62.40566538461539,5.77759807692307
Netherlands,Ecuador,44833,Group stage,Qatar,2022,2022-11-25,1,1,draw,8.0,1694.51,UEFA,44.0,1464.39,CONMEBOL,36.0,230.1199999999999,66.82286346153847,57.17906759615385,9.643795865384625
Qatar,Senegal,41797,Group stage,Qatar,2022,2022-11-25,1,3,away_win,50.0,1439.89,AFC,18.0,1584.38,CAF,-32.0,-144.49,,62.96990692307693,
Wales,Iran,40875,Group stage,Qatar,2022,2022-11-25,0,2,away_win,19.0,1569.82,UEFA,20.0,1564.61,AFC,1.0,5.210000000000036,59.99270048076925,53.570152000000014,6.422548480769237
Tunisia,Australia,41823,Group stage,Qatar,2022,2022-11-26,0,1,away_win,30.0,1507.54,CAF,38.0,1488.72,AFC,8.0,18.819999999999936,56.97818234615384,59.69487971153847,-2.7166973653846327
Argentina,Mexico,88966,Group stage,Qatar,2022,2022-11-26,2,0,home_win,3.0,1773.88,CONMEBOL,13.0,1644.89,CONCACAF,10.0,128.99,67.99343846153849,64.15167115384617,3.841767307692322
France,Denmark,42860,Group stage,Qatar,2022,2022-11-26,2,1,home_win,4.0,1759.78,UEFA,10.0,1666.57,UEFA,6.0,93.21000000000004,69.714,64.05919923076922,5.654800769230775
Poland,Saudi Arabia,44259,Group stage,Qatar,2022,2022-11-26,2,0,home_win,26.0,1548.59,UEFA,51.0,1437.78,AFC,25.0,110.80999999999995,61.76560730769231,57.83005211538461,3.935555192307696
Spain,Germany,68895,Group stage,Qatar,2022,2022-11-27,1,1,draw,7.0,1715.22,UEFA,11.0,1650.21,UEFA,4.0,65.00999999999999,71.50423846153845,69.83241730769232,1.6718211538461247
Croatia,Canada,44374,Group stage,Qatar,2022,2022-11-27,4,1,home_win,12.0,1645.64,UEFA,41.0,1475.0,CONCACAF,29.0,170.6400000000001,65.74488538461539,56.19535634615384,9.54952903846155
Belgium,Morocco,43738,Group stage,Qatar,2022,2022-11-27,0,2,away_win,2.0,1816.71,UEFA,22.0,1563.5,CAF,20.0,253.21000000000004,67.93338076923077,62.09039384615384,5.8429869230769285
Japan,Costa Rica,41479,Group stage,Qatar,2022,2022-11-27,0,1,away_win,24.0,1559.54,AFC,31.0,1503.59,CONCACAF,7.0,55.950000000000045,61.568284519230765,54.76753863461539,6.800745884615374
Portugal,Uruguay,88668,Group stage,Qatar,2022,2022-11-28,2,0,home_win,9.0,1676.56,UEFA,14.0,1638.71,CONMEBOL,5.0,37.84999999999991,68.66904192307692,65.00322653846155,3.665815384615371
Brazil,Switzerland,43649,Group stage,Qatar,2022,2022-11-28,1,0,home_win,1.0,1841.3,CONMEBOL,15.0,1635.92,UEFA,14.0,205.37999999999988,71.18102653846155,64.68190576923077,6.499120769230785
South Korea,Ghana,43983,Group stage,Qatar,2022,2022-11-28,2,3,away_win,28.0,1530.3,AFC,61.0,1393.0,CAF,33.0,137.29999999999995,,63.09506576923078,
Cameroon,Serbia,39789,Group stage,Qatar,2022,2022-11-28,3,3,draw,43.0,1471.44,CAF,21.0,1563.62,UEFA,-22.0,-92.17999999999984,59.91948615384615,64.93045615384615,-5.01097
Netherlands,Qatar,66784,Group stage,Qatar,2022,2022-11-29,2,0,home_win,8.0,1694.51,UEFA,50.0,1439.89,AFC,42.0,254.6199999999999,66.82286346153847,,
Ecuador,Senegal,44569,Group stage,Qatar,2022,2022-11-29,1,2,away_win,44.0,1464.39,CONMEBOL,18.0,1584.38,CAF,-26.0,-119.99000000000001,57.17906759615385,62.96990692307693,-5.790839326923077
Wales,England,44297,Group stage,Qatar,2022,2022-11-29,0,3,away_win,19.0,1569.82,UEFA,5.0,1728.47,UEFA,-14.0,-158.6500000000001,59.99270048076925,68.18326346153846,-8.190562980769208
Iran,United States,42127,Group stage,Qatar,2022,2022-11-29,0,1,away_win,20.0,1564.61,AFC,16.0,1627.48,CONCACAF,-4.0,-62.87000000000012,53.570152000000014,62.40566538461539,-8.835513384615375
Poland,Argentina,44089,Group stage,Qatar,2022,2022-11-30,0,2,away_win,26.0,1548.59,UEFA,3.0,1773.88,CONMEBOL,-23.0,-225.2900000000002,61.76560730769231,67.99343846153849,-6.227831153846182
Saudi Arabia,Mexico,84985,Group stage,Qatar,2022,2022-11-30,1,2,away_win,51.0,1437.78,AFC,13.0,1644.89,CONCACAF,-38.0,-207.11000000000013,57.83005211538461,64.15167115384617,-6.321619038461556
Tunisia,France,43627,Group stage,Qatar,2022,2022-11-30,1,0,home_win,30.0,1507.54,CAF,4.0,1759.78,UEFA,-26.0,-252.24,56.97818234615384,69.714,-12.735817653846162
Australia,Denmark,41232,Group stage,Qatar,2022,2022-11-30,1,0,home_win,38.0,1488.72,AFC,10.0,1666.57,UEFA,-28.0,-177.8499999999999,59.69487971153847,64.05919923076922,-4.3643195192307545
Japan,Spain,44851,Group stage,Qatar,2022,2022-12-01,2,1,home_win,24.0,1559.54,AFC,7.0,1715.22,UEFA,-17.0,-155.68000000000006,61.568284519230765,71.50423846153845,-9.935953942307684
Costa Rica,Germany,67054,Group stage,Qatar,2022,2022-12-01,2,4,away_win,31.0,1503.59,CONCACAF,11.0,1650.21,UEFA,-20.0,-146.62000000000012,54.76753863461539,69.83241730769232,-15.064878673076933
Croatia,Belgium,43984,Group stage,Qatar,2022,2022-12-01,0,0,draw,12.0,1645.64,UEFA,2.0,1816.71,UEFA,-10.0,-171.06999999999994,65.74488538461539,67.93338076923077,-2.188495384615379
Canada,Morocco,43102,Group stage,Qatar,2022,2022-12-01,1,2,away_win,41.0,1475.0,CONCACAF,22.0,1563.5,CAF,-19.0,-88.5,56.19535634615384,62.09039384615384,-5.895037500000001
Serbia,Switzerland,41378,Group stage,Qatar,2022,2022-12-02,2,3,away_win,21.0,1563.62,UEFA,15.0,1635.92,UEFA,-6.0,-72.30000000000018,64.93045615384615,64.68190576923077,0.2485503846153847
Cameroon,Brazil,85986,Group stage,Qatar,2022,2022-12-02,1,0,home_win,43.0,1471.44,CAF,1.0,1841.3,CONMEBOL,-42.0,-369.8599999999999,59.91948615384615,71.18102653846155,-11.261540384615401
Ghana,Uruguay,43443,Group stage,Qatar,2022,2022-12-02,0,2,away_win,61.0,1393.0,CAF,14.0,1638.71,CONMEBOL,-47.0,-245.71000000000004,63.09506576923078,65.00322653846155,-1.9081607692307685
South Korea,Portugal,44097,Group stage,Qatar,2022,2022-12-02,2,1,home_win,28.0,1530.3,AFC,9.0,1676.56,UEFA,-19.0,-146.26,,68.66904192307692,
Netherlands,United States,44846,Round of 16,Qatar,2022,2022-12-03,3,1,home_win,8.0,1694.51,UEFA,16.0,1627.48,CONCACAF,8.0,67.02999999999997,66.82286346153847,62.40566538461539,4.417198076923086
Argentina,Australia,45032,Round of 16,Qatar,2022,2022-12-03,2,1,home_win,3.0,1773.88,CONMEBOL,38.0,1488.72,AFC,35.0,285.1600000000001,67.99343846153849,59.69487971153847,8.29855875000002
England,Senegal,65985,Round of 16,Qatar,2022,2022-12-04,3,0,home_win,5.0,1728.47,UEFA,18.0,1584.38,CAF,13.0,144.08999999999992,68.18326346153846,62.96990692307693,5.213356538461532
France,Poland,40989,Round of 16,Qatar,2022,2022-12-04,3,1,home_win,4.0,1759.78,UEFA,26.0,1548.59,UEFA,22.0,211.19000000000005,69.714,61.76560730769231,7.948392692307692
Brazil,South Korea,43847,Round of 16,Qatar,2022,2022-12-05,4,1,home_win,1.0,1841.3,CONMEBOL,28.0,1530.3,AFC,27.0,311.0,71.18102653846155,,
Japan,Croatia,42523,Round of 16,Qatar,2022,2022-12-05,1,1,draw,24.0,1559.54,AFC,12.0,1645.64,UEFA,-12.0,-86.10000000000014,61.568284519230765,65.74488538461539,-4.176600865384621
Portugal,Switzerland,83720,Round of 16,Qatar,2022,2022-12-06,6,1,home_win,9.0,1676.56,UEFA,15.0,1635.92,UEFA,6.0,40.63999999999987,68.66904192307692,64.68190576923077,3.9871361538461514
Morocco,Spain,44667,Round of 16,Qatar,2022,2022-12-06,0,0,draw,22.0,1563.5,CAF,7.0,1715.22,UEFA,-15.0,-151.72000000000003,62.09039384615384,71.50423846153845,-9.413844615384612
Netherlands,Argentina,88235,Quarter-finals,Qatar,2022,2022-12-09,2,2,draw,8.0,1694.51,UEFA,3.0,1773.88,CONMEBOL,-5.0,-79.37000000000012,66.82286346153847,67.99343846153849,-1.1705750000000137
Croatia,Brazil,43893,Quarter-finals,Qatar,2022,2022-12-09,1,1,draw,12.0,1645.64,UEFA,1.0,1841.3,CONMEBOL,-11.0,-195.65999999999985,65.74488538461539,71.18102653846155,-5.436141153846165
England,France,68895,Quarter-finals,Qatar,2022,2022-12-10,1,2,away_win,5.0,1728.47,UEFA,4.0,1759.78,UEFA,-1.0,-31.309999999999945,68.18326346153846,69.714,-1.5307365384615395
Morocco,Portugal,44198,Quarter-finals,Qatar,2022,2022-12-10,1,0,home_win,22.0,1563.5,CAF,9.0,1676.56,UEFA,-13.0,-113.05999999999995,62.09039384615384,68.66904192307692,-6.578648076923081
Argentina,Croatia,88966,Semi-finals,Qatar,2022,2022-12-13,3,0,home_win,3.0,1773.88,CONMEBOL,12.0,1645.64,UEFA,9.0,128.24,67.99343846153849,65.74488538461539,2.248553076923102
France,Morocco,68294,Semi-finals,Qatar,2022,2022-12-14,2,0,home_win,4.0,1759.78,UEFA,22.0,1563.5,CAF,18.0,196.27999999999997,69.714,62.09039384615384,7.623606153846161
Croatia,Morocco,44137,Third-place match,Qatar,2022,2022-12-17,2,1,home_win,12.0,1645.64,UEFA,22.0,1563.5,CAF,10.0,82.1400000000001,65.74488538461539,62.09039384615384,3.6544915384615493
Argentina,France,88966,Final,Qatar,2022,2022-12-18,3,3,draw,3.0,1773.88,CONMEBOL,4.0,1759.78,UEFA,1.0,14.100000000000136,67.99343846153849,69.714,-1.72056153846151
