home_team,away_team,Attendance,Round,Host,Year,Date,home_score,away_score,result,home_rank,home_points,confederation_x,away_rank,away_points,confederation_y,ranking_difference,points_difference,home_team_power,away_team_power,team_power_difference,home_last5_wins,home_last5_draws,home_last5_losses,home_last5_goals,home_last5_goals_conceded,home_recent_form_score,away_last5_wins,away_last5_draws,away_last5_losses,away_last5_goals,away_last5_goals_conceded,away_recent_form_score,form_score_difference,recent_goals_difference,recent_defense_difference
Portugal,South Korea,50239,Group stage,"Korea Republic, Japan",2002,2002-06-14,0,1,away_win,5.0,726.0,UEFA,40.0,603.0,AFC,35.0,123.0,68.66904192307692,,,2,0,3,8,7,6,1,2,2,5,10,5,1,3,3
Denmark,England,40582,Round of 16,"Korea Republic, Japan",2002,2002-06-15,0,3,away_win,20.0,657.0,UEFA,12.0,694.0,UEFA,-8.0,-37.0,64.05919923076922,68.18326346153846,-4.124064230769236,3,1,1,11,6,10,2,3,0,6,3,9,1,5,-3
Germany,Paraguay,25176,Round of 16,"Korea Republic, Japan",2002,2002-06-15,1,0,home_win,11.0,695.0,UEFA,18.0,671.0,CONMEBOL,7.0,24.0,69.83241730769232,61.38765480769232,8.444762500000003,3,1,1,13,5,10,2,1,2,9,8,7,3,4,3
Spain,Republic of Ireland,38926,Round of 16,"Korea Republic, Japan",2002,2002-06-16,1,1,draw,8.0,713.0,UEFA,15.0,674.0,UEFA,7.0,39.0,71.50423846153845,61.54500153846156,9.959236923076888,4,1,0,15,5,13,1,3,1,5,4,6,7,10,-1
Sweden,Senegal,39747,Round of 16,"Korea Republic, Japan",2002,2002-06-16,1,2,away_win,19.0,665.0,UEFA,42.0,599.0,CAF,23.0,66.0,62.87979807692308,62.96990692307693,-0.0901088461538464,2,2,1,8,4,8,1,2,0,5,4,5,3,3,0
Mexico,United States,36380,Round of 16,"Korea Republic, Japan",2002,2002-06-17,0,2,away_win,7.0,716.0,CONCACAF,13.0,690.0,CONCACAF,6.0,26.0,64.15167115384617,62.40566538461539,1.746005769230777,2,2,1,7,6,8,1,1,3,6,9,4,4,1,3
Brazil,Belgium,40440,Round of 16,"Korea Republic, Japan",2002,2002-06-17,2,0,home_win,2.0,784.0,CONMEBOL,23.0,653.0,UEFA,21.0,131.0,71.18102653846155,67.93338076923077,3.247645769230786,3,1,1,12,7,10,1,4,0,9,8,7,3,3,1
South Korea,Italy,38588,Round of 16,"Korea Republic, Japan",2002,2002-06-18,2,1,home_win,40.0,603.0,AFC,6.0,717.0,UEFA,-34.0,-114.0,,68.45827307692308,,2,2,1,5,7,8,2,2,1,5,3,8,0,0,-4
Japan,Turkey,45666,Round of 16,"Korea Republic, Japan",2002,2002-06-18,0,1,away_win,32.0,634.0,AFC,22.0,654.0,UEFA,-10.0,-20.0,61.568284519230765,63.71142807692308,-2.143143557692312,2,1,2,6,5,7,2,1,2,14,10,7,0,-8,5
England,Brazil,47436,Quarter-finals,"Korea Republic, Japan",2002,2002-06-21,1,2,away_win,12.0,694.0,UEFA,2.0,784.0,CONMEBOL,-10.0,-90.0,68.18326346153846,71.18102653846155,-2.9977630769230927,2,3,0,7,3,9,4,0,1,13,6,12,-3,-6,3
Germany,United States,37337,Quarter-finals,"Korea Republic, Japan",2002,2002-06-21,1,0,home_win,11.0,695.0,UEFA,13.0,690.0,CONCACAF,2.0,5.0,69.83241730769232,62.40566538461539,7.426751923076935,3,1,1,12,4,10,2,1,2,7,7,7,3,5,3
Senegal,Turkey,44233,Quarter-finals,"Korea Republic, Japan",2002,2002-06-22,0,1,away_win,42.0,599.0,CAF,22.0,654.0,UEFA,-20.0,-55.0,62.96990692307693,63.71142807692308,-0.7415211538461506,2,2,0,7,5,8,2,1,2,8,10,7,1,-1,5
Spain,South Korea,42114,Quarter-finals,"Korea Republic, Japan",2002,2002-06-22,0,0,draw,8.0,713.0,UEFA,40.0,603.0,AFC,32.0,110.0,71.50423846153845,,,4,1,0,16,6,13,3,2,0,7,3,11,2,9,-3
Germany,South Korea,65625,Semi-finals,"Korea Republic, Japan",2002,2002-06-25,1,0,home_win,11.0,695.0,UEFA,40.0,603.0,AFC,29.0,92.0,69.83241730769232,,,4,1,0,13,1,13,3,2,0,6,2,11,2,7,1
Brazil,Turkey,61058,Semi-finals,"Korea Republic, Japan",2002,2002-06-26,1,0,home_win,2.0,784.0,CONMEBOL,22.0,654.0,UEFA,20.0,130.0,71.18102653846155,63.71142807692308,7.469598461538474,5,0,0,15,4,15,3,1,1,7,3,10,5,8,-1
South Korea,Turkey,63483,Third-place match,"Korea Republic, Japan",2002,2002-06-29,2,3,away_win,40.0,603.0,AFC,22.0,654.0,UEFA,-18.0,-51.0,,63.71142807692308,,2,2,1,4,3,8,3,1,1,6,2,10,-2,-2,-1
Germany,Brazil,69029,Final,"Korea Republic, Japan",2002,2002-06-30,0,2,away_win,11.0,695.0,UEFA,2.0,784.0,CONMEBOL,-9.0,-89.0,69.83241730769232,71.18102653846155,-1.3486092307692277,4,1,0,6,1,13,5,0,0,14,3,15,-2,-8,2
Poland,Ecuador,52000,Group stage,Germany,2006,2006-06-09,0,2,away_win,29.0,677.0,UEFA,39.0,631.0,CONMEBOL,10.0,46.0,61.76560730769231,57.17906759615385,4.586539711538457,1,0,4,3,14,3,1,0,2,2,4,3,0,1,-10
Germany,Costa Rica,64950,Group stage,Germany,2006,2006-06-09,4,2,home_win,19.0,696.0,UEFA,26.0,683.0,CONCACAF,7.0,13.0,69.83241730769232,54.76753863461539,15.064878673076931,4,0,1,5,2,12,2,1,2,8,11,7,5,-3,9
Argentina,Côte d'Ivoire,49480,Group stage,Germany,2006,2006-06-10,2,1,home_win,9.0,746.0,CONMEBOL,32.0,669.0,CAF,23.0,77.0,67.99343846153849,,,1,2,2,5,6,5,0,0,0,0,0,0,5,5,-6
Trinidad and Tobago,Sweden,62959,Group stage,Germany,2006,2006-06-10,0,0,draw,47.0,604.0,CONCACAF,16.0,709.0,UEFA,-31.0,-105.0,,62.87979807692308,,0,0,0,0,0,0,2,2,1,9,5,8,-8,-9,5
England,Paraguay,48000,Group stage,Germany,2006,2006-06-10,1,0,home_win,10.0,741.0,UEFA,33.0,653.0,CONMEBOL,23.0,88.0,68.18326346153846,61.38765480769232,6.795608653846138,2,2,1,6,3,8,1,1,3,6,8,4,4,0,5
Mexico,Iran,41000,Group stage,Germany,2006,2006-06-11,3,1,home_win,4.0,758.0,CONCACAF,23.0,686.0,AFC,19.0,72.0,64.15167115384617,53.570152000000014,10.581519153846152,2,1,2,5,6,7,1,1,3,4,9,4,3,1,3
Angola,Portugal,45000,Group stage,Germany,2006,2006-06-11,0,1,away_win,57.0,581.0,CAF,7.0,750.0,UEFA,-50.0,-169.0,54.572860769230765,68.66904192307692,-14.096181153846151,0,0,0,0,0,0,1,0,4,7,8,3,-3,-7,8
Serbia and Montenegro,Netherlands,37216,Group stage,Germany,2006,2006-06-11,0,1,away_win,44.0,610.0,UEFA,3.0,768.0,UEFA,-41.0,-158.0,,66.82286346153847,,0,0,0,0,0,0,2,2,1,8,7,8,-8,-8,7
United States,Czech Republic,52000,Group stage,Germany,2006,2006-06-12,0,3,away_win,5.0,756.0,CONCACAF,,,,,,62.40566538461539,61.943609807692326,0.4620555769230634,2,1,2,7,7,7,0,0,0,0,0,0,7,7,-7
Australia,Japan,46000,Group stage,Germany,2006,2006-06-12,3,1,home_win,42.0,612.0,AFC,18.0,705.0,AFC,-24.0,-93.0,59.69487971153847,61.568284519230765,-1.873404807692296,0,1,2,0,5,1,2,1,2,6,5,7,-6,-6,0
Italy,Ghana,43000,Group stage,Germany,2006,2006-06-12,2,0,home_win,13.0,728.0,UEFA,48.0,600.0,CAF,35.0,128.0,68.45827307692308,63.09506576923078,5.363207307692299,1,2,2,5,5,5,0,0,0,0,0,0,5,5,-5
Brazil,Croatia,72000,Group stage,Germany,2006,2006-06-13,1,0,home_win,1.0,827.0,CONMEBOL,23.0,686.0,UEFA,22.0,141.0,71.18102653846155,65.74488538461539,5.436141153846165,5,0,0,12,3,15,2,0,3,5,6,6,9,7,3
France,Switzerland,52000,Group stage,Germany,2006,2006-06-13,0,0,draw,8.0,749.0,UEFA,35.0,648.0,UEFA,27.0,101.0,69.714,64.68190576923077,5.032094230769232,2,1,2,5,4,7,1,1,3,5,9,4,3,0,5
South Korea,Togo,48000,Group stage,Germany,2006,2006-06-13,2,1,home_win,29.0,677.0,AFC,61.0,569.0,CAF,32.0,108.0,,54.96459611363636,,2,1,2,5,5,7,0,0,0,0,0,0,7,5,-5
Germany,Poland,65000,Group stage,Germany,2006,2006-06-14,1,0,home_win,19.0,696.0,UEFA,29.0,677.0,UEFA,10.0,19.0,69.83241730769232,61.76560730769231,8.066810000000018,4,0,1,7,4,12,1,0,4,3,13,3,9,4,9
Tunisia,Saudi Arabia,66000,Group stage,Germany,2006,2006-06-14,2,2,draw,21.0,693.0,CAF,34.0,651.0,AFC,13.0,42.0,56.97818234615384,57.83005211538461,-0.851869769230774,0,2,3,2,7,2,0,1,4,2,18,1,1,0,11
Spain,Ukraine,43000,Group stage,Germany,2006,2006-06-14,4,0,home_win,5.0,756.0,UEFA,45.0,609.0,UEFA,40.0,147.0,71.50423846153845,62.22655134615384,9.277687115384609,3,2,0,10,5,11,0,0,0,0,0,0,11,10,-5
Sweden,Paraguay,72000,Group stage,Germany,2006,2006-06-15,1,0,home_win,16.0,709.0,UEFA,33.0,653.0,CONMEBOL,17.0,56.0,62.87979807692308,61.38765480769232,1.492143269230759,1,3,1,5,5,6,1,1,3,6,8,4,2,-1,3
England,Trinidad and Tobago,41000,Group stage,Germany,2006,2006-06-15,2,0,home_win,10.0,741.0,UEFA,47.0,604.0,CONCACAF,37.0,137.0,68.18326346153846,,,3,1,1,6,2,10,0,1,0,0,0,1,9,6,-2
Ecuador,Costa Rica,50000,Group stage,Germany,2006,2006-06-15,3,0,home_win,39.0,631.0,CONMEBOL,26.0,683.0,CONCACAF,-13.0,-52.0,57.17906759615385,54.76753863461539,2.4115289615384583,2,0,2,4,4,6,1,1,3,8,14,4,2,-4,10
Mexico,Angola,43000,Group stage,Germany,2006,2006-06-16,0,0,draw,4.0,758.0,CONCACAF,57.0,581.0,CAF,53.0,177.0,64.15167115384617,54.572860769230765,9.578810384615402,3,1,1,7,5,10,0,0,1,0,1,0,10,7,-4
Argentina,Serbia and Montenegro,52000,Group stage,Germany,2006,2006-06-16,6,0,home_win,9.0,746.0,CONMEBOL,44.0,610.0,UEFA,35.0,136.0,67.99343846153849,,,2,1,2,5,5,7,0,0,1,0,1,0,7,5,-4
Netherlands,Côte d'Ivoire,52000,Group stage,Germany,2006,2006-06-16,2,1,home_win,3.0,768.0,UEFA,32.0,669.0,CAF,29.0,99.0,66.82286346153847,,,3,1,1,7,5,10,0,0,1,1,2,0,10,6,-3
Portugal,Iran,48000,Group stage,Germany,2006,2006-06-17,2,0,home_win,7.0,750.0,UEFA,23.0,686.0,AFC,16.0,64.0,68.66904192307692,53.570152000000014,15.098889923076904,2,0,3,8,7,6,1,0,4,4,11,3,3,4,4
Italy,United States,46000,Group stage,Germany,2006,2006-06-17,1,1,draw,13.0,728.0,UEFA,5.0,756.0,CONCACAF,-8.0,-28.0,68.45827307692308,62.40566538461539,6.052607692307689,2,1,2,7,5,7,1,1,3,4,8,4,3,3,3
Czech Republic,Ghana,45000,Group stage,Germany,2006,2006-06-17,0,2,away_win,,,,48.0,600.0,CAF,,,61.943609807692326,63.09506576923078,-1.1514559615384528,1,0,0,3,0,3,0,0,1,0,2,0,3,3,2
Japan,Croatia,41000,Group stage,Germany,2006,2006-06-18,0,0,draw,18.0,705.0,AFC,23.0,686.0,UEFA,5.0,19.0,61.568284519230765,65.74488538461539,-4.176600865384621,2,1,2,6,6,7,2,0,3,4,5,6,1,2,-1
France,South Korea,43000,Group stage,Germany,2006,2006-06-18,1,1,draw,8.0,749.0,UEFA,29.0,677.0,AFC,21.0,72.0,69.714,,,1,2,2,3,3,5,2,1,2,6,6,7,-2,-3,3
Brazil,Australia,66000,Group stage,Germany,2006,2006-06-18,2,0,home_win,1.0,827.0,CONMEBOL,42.0,612.0,AFC,41.0,215.0,71.18102653846155,59.69487971153847,11.486146826923084,5,0,0,8,1,15,1,1,2,3,6,4,11,5,5
Spain,Tunisia,52000,Group stage,Germany,2006,2006-06-19,3,1,home_win,5.0,756.0,UEFA,21.0,693.0,CAF,16.0,63.0,71.50423846153845,56.97818234615384,14.526056115384613,3,2,0,11,4,11,0,3,2,4,8,3,8,7,4
Saudi Arabia,Ukraine,50000,Group stage,Germany,2006,2006-06-19,0,4,away_win,34.0,651.0,AFC,45.0,609.0,UEFA,11.0,42.0,57.83005211538461,62.22655134615384,-4.39649923076923,0,2,3,4,16,2,0,0,1,0,4,0,2,4,-12
Togo,Switzerland,65000,Group stage,Germany,2006,2006-06-19,0,2,away_win,61.0,569.0,CAF,35.0,648.0,UEFA,-26.0,-79.0,54.96459611363636,64.68190576923077,-9.717309655594406,0,0,1,1,2,0,1,2,2,5,7,5,-5,-4,5
Ecuador,Germany,72000,Group stage,Germany,2006,2006-06-20,0,3,away_win,39.0,631.0,CONMEBOL,19.0,696.0,UEFA,-20.0,-65.0,57.17906759615385,69.83241730769232,-12.653349711538477,3,0,2,7,4,9,4,0,1,7,4,12,-3,0,0
Costa Rica,Poland,43000,Group stage,Germany,2006,2006-06-20,1,2,away_win,26.0,683.0,CONCACAF,29.0,677.0,UEFA,3.0,6.0,54.76753863461539,61.76560730769231,-6.998068673076915,1,1,3,7,13,4,1,0,4,3,10,3,1,4,-3
Sweden,England,45000,Group stage,Germany,2006,2006-06-20,2,2,draw,16.0,709.0,UEFA,10.0,741.0,UEFA,-6.0,-32.0,62.87979807692308,68.18326346153846,-5.303465384615379,2,2,1,5,4,8,3,1,1,7,2,10,-2,-2,-2
Paraguay,Trinidad and Tobago,46000,Group stage,Germany,2006,2006-06-20,2,0,home_win,33.0,653.0,CONMEBOL,47.0,604.0,CONCACAF,14.0,49.0,61.38765480769232,,,1,0,4,4,7,3,0,1,1,0,2,1,2,4,-5
Portugal,Mexico,52000,Group stage,Germany,2006,2006-06-21,2,1,home_win,7.0,750.0,UEFA,4.0,758.0,CONCACAF,-3.0,-8.0,68.66904192307692,64.15167115384617,4.517370769230752,3,0,2,9,4,9,2,2,1,6,5,8,1,3,1
Netherlands,Argentina,48000,Group stage,Germany,2006,2006-06-21,0,0,draw,3.0,768.0,UEFA,9.0,746.0,CONMEBOL,6.0,22.0,66.82286346153847,67.99343846153849,-1.1705750000000137,3,1,1,7,5,10,3,1,1,10,3,10,0,-3,-2
Côte d'Ivoire,Serbia and Montenegro,66000,Group stage,Germany,2006,2006-06-21,3,2,home_win,32.0,669.0,CAF,44.0,610.0,UEFA,12.0,59.0,,,,0,0,2,2,4,0,0,0,2,0,7,0,0,2,3
Iran,Angola,38000,Group stage,Germany,2006,2006-06-21,1,1,draw,23.0,686.0,AFC,57.0,581.0,CAF,34.0,105.0,53.570152000000014,54.572860769230765,-1.0027087692307504,1,0,4,3,9,3,0,1,1,0,1,1,2,3,-8
Croatia,Australia,52000,Group stage,Germany,2006,2006-06-22,2,2,draw,23.0,686.0,UEFA,42.0,612.0,AFC,19.0,74.0,65.74488538461539,59.69487971153847,6.050005673076917,1,1,3,2,4,4,1,1,3,3,8,4,0,-1,4
Japan,Brazil,65000,Group stage,Germany,2006,2006-06-22,1,4,away_win,18.0,705.0,AFC,1.0,827.0,CONMEBOL,-17.0,-122.0,61.568284519230765,71.18102653846155,-9.612742019230788,2,1,2,4,4,7,5,0,0,8,1,15,-8,-4,-3
Czech Republic,Italy,50000,Group stage,Germany,2006,2006-06-22,0,2,away_win,,,,13.0,728.0,UEFA,,,61.943609807692326,68.45827307692308,-6.514663269230752,1,0,1,3,2,3,1,2,2,6,6,5,-2,-3,4
Ghana,United States,41000,Group stage,Germany,2006,2006-06-22,2,1,home_win,48.0,600.0,CAF,5.0,756.0,CONCACAF,-43.0,-156.0,63.09506576923078,62.40566538461539,0.6894003846153893,1,0,1,2,2,3,1,1,3,4,8,4,-1,-2,6
Saudi Arabia,Spain,46000,Group stage,Germany,2006,2006-06-23,0,1,away_win,34.0,651.0,AFC,5.0,756.0,UEFA,-29.0,-105.0,57.83005211538461,71.50423846153845,-13.67418634615384,0,1,4,2,18,1,3,2,0,11,4,11,-10,-9,-14
Switzerland,South Korea,43000,Group stage,Germany,2006,2006-06-23,2,0,home_win,35.0,648.0,UEFA,29.0,677.0,AFC,-6.0,-29.0,64.68190576923077,,,2,1,2,6,6,7,1,2,2,5,6,5,2,1,0
Togo,France,45000,Group stage,Germany,2006,2006-06-23,0,2,away_win,61.0,569.0,CAF,8.0,749.0,UEFA,-53.0,-180.0,54.96459611363636,69.714,-14.749403886363638,0,0,2,1,4,0,0,3,2,1,4,3,-3,0,0
Ukraine,Tunisia,72000,Group stage,Germany,2006,2006-06-23,1,0,home_win,45.0,609.0,UEFA,21.0,693.0,CAF,-24.0,-84.0,62.22655134615384,56.97818234615384,5.248369000000004,1,0,1,4,4,3,0,2,3,4,10,2,1,0,6
Argentina,Mexico,43000,Round of 16,Germany,2006,2006-06-24,2,1,home_win,9.0,746.0,CONMEBOL,4.0,758.0,CONCACAF,-5.0,-12.0,67.99343846153849,64.15167115384617,3.841767307692322,2,2,1,9,3,8,1,2,2,5,6,5,3,4,3
Germany,Sweden,66000,Round of 16,Germany,2006,2006-06-24,2,0,home_win,19.0,696.0,UEFA,16.0,709.0,UEFA,-3.0,-13.0,69.83241730769232,62.87979807692308,6.952619230769244,4,0,1,9,4,12,1,3,1,5,5,6,6,4,1
Portugal,Netherlands,41000,Round of 16,Germany,2006,2006-06-25,1,0,home_win,7.0,750.0,UEFA,3.0,768.0,UEFA,-4.0,-18.0,68.66904192307692,66.82286346153847,1.8461784615384431,4,0,1,9,2,12,2,2,1,5,4,8,4,4,2
England,Ecuador,52000,Round of 16,Germany,2006,2006-06-25,1,0,home_win,10.0,741.0,UEFA,39.0,631.0,CONMEBOL,29.0,110.0,68.18326346153846,57.17906759615385,11.00419586538461,3,1,1,9,4,10,3,0,2,7,5,9,1,2,1
Switzerland,Ukraine,45000,Round of 16,Germany,2006,2006-06-26,0,0,draw,35.0,648.0,UEFA,45.0,609.0,UEFA,10.0,39.0,64.68190576923077,62.22655134615384,2.455354423076926,2,1,2,4,5,7,2,0,1,5,4,6,1,-1,-1
Italy,Australia,46000,Round of 16,Germany,2006,2006-06-26,1,0,home_win,13.0,728.0,UEFA,42.0,612.0,AFC,29.0,116.0,68.45827307692308,59.69487971153847,8.763393365384609,2,2,1,7,4,8,1,2,2,5,8,5,3,2,4
Spain,France,43000,Round of 16,Germany,2006,2006-06-27,1,3,away_win,5.0,756.0,UEFA,8.0,749.0,UEFA,3.0,7.0,71.50423846153845,69.714,1.7902384615384506,3,2,0,9,2,11,1,3,1,3,3,6,5,6,1
Brazil,Ghana,65000,Round of 16,Germany,2006,2006-06-27,3,0,home_win,1.0,827.0,CONMEBOL,48.0,600.0,CAF,47.0,227.0,71.18102653846155,63.09506576923078,8.085960769230773,5,0,0,10,1,15,2,0,1,4,3,6,9,6,2
Italy,Ukraine,50000,Quarter-finals,Germany,2006,2006-06-30,3,0,home_win,13.0,728.0,UEFA,45.0,609.0,UEFA,32.0,119.0,68.45827307692308,62.22655134615384,6.231721730769237,3,1,1,7,3,10,2,1,1,5,4,7,3,2,1
Germany,Argentina,72000,Quarter-finals,Germany,2006,2006-06-30,1,1,draw,19.0,696.0,UEFA,9.0,746.0,CONMEBOL,-10.0,-50.0,69.83241730769232,67.99343846153849,1.838978846153836,4,0,1,10,4,12,3,2,0,11,3,11,1,-1,-1
Brazil,France,48000,Quarter-finals,Germany,2006,2006-07-01,0,1,away_win,1.0,827.0,CONMEBOL,8.0,749.0,UEFA,7.0,78.0,71.18102653846155,69.714,1.4670265384615533,5,0,0,12,1,15,2,2,1,6,4,8,7,6,3
England,Portugal,52000,Quarter-finals,Germany,2006,2006-07-01,0,0,draw,10.0,741.0,UEFA,7.0,750.0,UEFA,-3.0,-9.0,68.18326346153846,68.66904192307692,-0.4857784615384588,3,1,1,7,4,10,4,0,1,6,2,12,-2,1,-2
Germany,Italy,65000,Semi-finals,Germany,2006,2006-07-04,0,2,away_win,19.0,696.0,UEFA,13.0,728.0,UEFA,-6.0,-32.0,69.83241730769232,68.45827307692308,1.3741442307692466,4,1,0,11,3,13,4,1,0,9,1,13,0,2,-2
Portugal,France,66000,Semi-finals,Germany,2006,2006-07-05,0,1,away_win,7.0,750.0,UEFA,8.0,749.0,UEFA,1.0,1.0,68.66904192307692,69.714,-1.0449580769230806,4,1,0,6,1,13,3,2,0,7,2,11,2,-1,1
Germany,Portugal,52000,Third-place match,Germany,2006,2006-07-08,3,1,home_win,19.0,696.0,UEFA,7.0,750.0,UEFA,-12.0,-54.0,69.83241730769232,68.66904192307692,1.1633753846154065,3,1,1,7,3,10,3,1,1,5,2,10,0,2,-1
Italy,France,69000,Final,Germany,2006,2006-07-09,1,1,draw,13.0,728.0,UEFA,8.0,749.0,UEFA,-5.0,-21.0,68.45827307692308,69.714,-1.2557269230769208,4,1,0,9,1,13,4,1,0,8,2,13,0,1,1
South Africa,Mexico,84490,Group stage,South Africa,2010,2010-06-11,1,1,draw,83.0,392.0,CAF,17.0,895.0,CONCACAF,-66.0,-503.0,58.53896730769231,64.15167115384617,-5.612703846153856,1,3,1,8,8,6,1,1,3,5,7,4,2,3,-1
Uruguay,France,64100,Group stage,South Africa,2010,2010-06-11,0,0,draw,16.0,899.0,CONMEBOL,9.0,1044.0,UEFA,-7.0,-145.0,65.00322653846155,69.714,-4.710773461538452,1,2,2,5,7,5,4,1,0,8,2,13,-8,-3,-5
England,United States,38646,Group stage,South Africa,2010,2010-06-12,1,1,draw,8.0,1068.0,UEFA,14.0,957.0,CONCACAF,6.0,111.0,68.18326346153846,62.40566538461539,5.77759807692307,3,2,0,6,2,11,1,1,3,4,7,4,7,2,5
Argentina,Nigeria,55686,Group stage,South Africa,2010,2010-06-12,1,0,home_win,7.0,1076.0,CONMEBOL,21.0,883.0,CAF,14.0,193.0,67.99343846153849,60.60471115384616,7.388727307692328,3,2,0,11,3,11,0,1,4,3,10,1,10,8,7
South Korea,Greece,31513,Group stage,South Africa,2010,2010-06-12,2,0,home_win,47.0,632.0,AFC,13.0,964.0,UEFA,-34.0,-332.0,,61.26938317307693,,1,1,3,5,8,4,0,0,3,0,10,0,4,5,2
Germany,Australia,62660,Group stage,South Africa,2010,2010-06-13,4,0,home_win,6.0,1082.0,UEFA,20.0,886.0,AFC,14.0,196.0,69.83241730769232,59.69487971153847,10.137537596153855,3,1,1,9,4,10,1,2,2,5,6,5,5,4,2
Serbia,Ghana,38833,Group stage,South Africa,2010,2010-06-13,0,1,away_win,15.0,947.0,UEFA,32.0,800.0,CAF,17.0,147.0,64.93045615384615,63.09506576923078,1.8353903846153727,0,0,0,0,0,0,2,0,2,4,6,6,-6,-4,6
Algeria,Slovenia,30325,Group stage,South Africa,2010,2010-06-13,0,1,away_win,30.0,821.0,CAF,25.0,860.0,UEFA,-5.0,-39.0,62.31388865384615,59.45073961538462,2.863149038461529,1,1,3,4,9,4,0,0,3,2,7,0,4,2,-2
Italy,Paraguay,62869,Group stage,South Africa,2010,2010-06-14,1,1,draw,5.0,1184.0,UEFA,31.0,820.0,CONMEBOL,26.0,364.0,68.45827307692308,61.38765480769232,7.070618269230756,4,1,0,9,1,13,2,0,3,5,4,6,7,4,3
Japan,Cameroon,30620,Group stage,South Africa,2010,2010-06-14,1,0,home_win,45.0,682.0,AFC,19.0,887.0,CAF,-26.0,-205.0,61.568284519230765,59.91948615384615,1.6487983653846143,1,1,3,4,8,4,1,2,2,3,7,5,-1,1,-1
Netherlands,Denmark,83465,Group stage,South Africa,2010,2010-06-14,2,0,home_win,4.0,1231.0,UEFA,36.0,767.0,UEFA,32.0,464.0,66.82286346153847,64.05919923076922,2.763664230769251,2,1,2,4,4,7,2,1,2,7,8,7,0,-3,4
Côte d'Ivoire,Portugal,37034,Group stage,South Africa,2010,2010-06-15,0,0,draw,27.0,856.0,CAF,3.0,1249.0,UEFA,-24.0,-393.0,,68.66904192307692,,1,0,2,5,6,3,2,1,2,4,5,7,-4,1,-1
Brazil,North Korea,54331,Group stage,South Africa,2010,2010-06-15,2,1,home_win,1.0,1611.0,CONMEBOL,105.0,285.0,AFC,104.0,1326.0,71.18102653846155,,,4,0,1,10,2,12,1,1,2,5,9,4,8,5,7
New Zealand,Slovakia,23871,Group stage,South Africa,2010,2010-06-15,1,1,draw,78.0,410.0,OFC,34.0,777.0,UEFA,-44.0,-367.0,53.55966451923077,58.77176490384615,-5.212100384615376,0,0,3,2,12,0,0,0,0,0,0,0,0,2,-12
Spain,Switzerland,62453,Group stage,South Africa,2010,2010-06-16,0,1,away_win,2.0,1565.0,UEFA,24.0,866.0,UEFA,22.0,699.0,71.50423846153845,64.68190576923077,6.822332692307683,3,1,1,9,4,10,2,2,1,4,3,8,2,5,-1
South Africa,Uruguay,42658,Group stage,South Africa,2010,2010-06-16,0,3,away_win,83.0,392.0,CAF,16.0,899.0,CONMEBOL,-67.0,-507.0,58.53896730769231,65.00322653846155,-6.464259230769237,1,3,1,8,8,6,0,3,2,4,7,3,3,4,-1
Honduras,Chile,32664,Group stage,South Africa,2010,2010-06-16,0,1,away_win,38.0,734.0,CONCACAF,18.0,888.0,CONMEBOL,-20.0,-154.0,56.29921266666667,63.52331596153847,-7.224103294871803,0,2,1,2,3,2,0,3,2,7,11,3,-1,-5,8
Greece,Nigeria,31593,Group stage,South Africa,2010,2010-06-17,2,1,home_win,13.0,964.0,UEFA,21.0,883.0,CAF,8.0,81.0,61.26938317307693,60.60471115384616,0.6646720192307711,0,0,4,0,12,0,0,1,4,2,8,1,-1,-2,-4
France,Mexico,35370,Group stage,South Africa,2010,2010-06-17,0,2,away_win,9.0,1044.0,UEFA,17.0,895.0,CONCACAF,8.0,149.0,69.714,64.15167115384617,5.562328846153832,3,2,0,6,2,11,1,2,2,6,6,5,6,0,4
Argentina,South Korea,82174,Group stage,South Africa,2010,2010-06-17,4,1,home_win,7.0,1076.0,CONMEBOL,47.0,632.0,AFC,40.0,444.0,67.99343846153849,,,3,2,0,10,2,11,2,1,2,7,7,7,4,3,5
England,Algeria,64100,Group stage,South Africa,2010,2010-06-18,0,0,draw,8.0,1068.0,UEFA,30.0,821.0,CAF,22.0,247.0,68.18326346153846,62.31388865384615,5.86937480769231,2,3,0,6,3,9,1,1,3,4,8,4,5,2,5
Slovenia,United States,45573,Group stage,South Africa,2010,2010-06-18,2,2,draw,25.0,860.0,UEFA,14.0,957.0,CONCACAF,-11.0,-97.0,59.45073961538462,62.40566538461539,-2.954925769230769,1,0,3,3,7,3,0,2,3,3,8,2,1,0,1
Germany,Serbia,38294,Group stage,South Africa,2010,2010-06-18,0,1,away_win,6.0,1082.0,UEFA,15.0,947.0,UEFA,9.0,135.0,69.83241730769232,64.93045615384615,4.901961153846173,3,1,1,10,4,10,0,0,1,0,1,0,10,10,-3
Cameroon,Denmark,38074,Group stage,South Africa,2010,2010-06-19,1,2,away_win,19.0,887.0,CAF,36.0,767.0,UEFA,17.0,120.0,59.91948615384615,64.05919923076922,-4.139713076923073,1,2,2,3,5,5,2,1,2,5,7,7,-2,-2,2
Ghana,Australia,34812,Group stage,South Africa,2010,2010-06-19,1,1,draw,32.0,800.0,CAF,20.0,886.0,AFC,-12.0,-86.0,63.09506576923078,59.69487971153847,3.4001860576923093,3,0,2,5,6,9,1,1,3,5,10,4,5,0,4
